ID_Review,Platform,Wilayah,Nama_Hotel,Review_Date,Text_Review,label_Kamar,label_Kebersihan,label_Pelayanan,label_Harga,label_Lokasi,label_Fasilitas,label_Makanan,error
100,Traveloka,Bandung,Atlantic City Hotel,9/24/2022,"Lokasi strategis. Petugas ramah. Sekuriti top abis, ramah dan pintar memarkirkan mobil, walaupun sempit parkiran di basement, jadi mudah. Makanan rating 7/10. Bersih banget kamarnya. AC dingin, berfungsi baik. Pencahayaan baik dan tidak gelap. Saran TV nya smart TV, biar bisa youtube dan netflix. petugas kebersihan nya amanah dan bersih saat membersihkan kamar ketika kami pergi. Kamar mandi bersih tapi gelap di bagian tempat mandi, itu gorden bikin ribet ahh. Pemandangan dari kamar standar karena dominan genteng orang. Harga udah bagus banget. sepadan dengan harga. secara keseluruhan, to all staf: keep your bagus work guys. Bakal nginep di sini lagi.🤗",Netral,Positif,Positif,Positif,Positif,None,Netral,
101,Traveloka,Bandung,Atlantic City Hotel,9/3/2022,"Tempat menginap yang bagus, sarapan enak, tempat parkir agak kecil.",None,None,None,None,Netral,None,Positif,
102,Traveloka,Bandung,Atlantic City Hotel,8/6/2022,"Hotelnya bagus bersih, stategis.",None,Positif,None,None,Positif,None,None,
103,Traveloka,Bandung,Atlantic City Hotel,5/21/2022,"Long weekend di Bandung, di hotel Atlantic city dengan kondisi AC, air panas, wifi, channel TV, rasa sarapan nya all oke, juga cek in/ out cepat, ramah-ramah. Semakin maju, sukses, sehat, dan jangan lupa bahagia yoo. GOD bless all staf.",Positif,None,Positif,None,None,None,Positif,
104,Traveloka,Bandung,Atlantic City Hotel,5/14/2022,"Untuk sarapan pagi nya cukup lumayan dengan harga segitu. Namun untuk lingkungan hotel kurang bersih apalagi di lokasi kamar yang saya tiduri, bau asap rokok, bau pesing kencing kamar mandi nya, ac bocor, kamar kotor penuh debu. Bisa dilihat di deskripsi foto.",Negatif,Negatif,None,None,None,None,Positif,
105,Traveloka,Bandung,Atlantic City Hotel,4/23/2022,"Hotel favorite ini mah, harga pas kamar nyaman, semuanya berfungsi baik ada rooftop enak juga buat ngopi.",Positif,None,None,Positif,None,Positif,None,
106,Traveloka,Bandung,Atlantic City Hotel,2/26/2022,"Sangat menyenangkan aksesnya gampang, terus staf ramah, makanan enak, kamar bersih, so far si semua bagus, minus nya cuma akses masuk g di lobby tapi di basemen, mungkin karena pandemi. Terima kasih Atlantic city hotel next trip bandung bakal nginep lagi.",Positif,None,Positif,None,Positif,None,Positif,
107,Traveloka,Bandung,Atlantic City Hotel,2/19/2022,Sangat sesuai dengan gambar yang ditawarkan,None,None,None,None,None,None,None,
108,Traveloka,Bandung,Atlantic City Hotel,1/22/2022,"Kamarnya luas, cuma sayang dbl tempat tidurnya itu 2 kasur single digabung jadi bagian tengahnya keras karena pertemuan 2 ujung kasur. Bathroom relatif bersih cuma kurang terang aja. Refrigerator nya kotor huhu. Sofabed juga nampak ga divacuum karena baru dateng banget nemu kuku di sofabed nya. Selebihnya ya normal dan berfungsi. Check in/out juga cepet. 7,8/10 kalo menurutku:)",Negatif,Netral,Positif,None,None,None,None,
109,Traveloka,Bandung,Atlantic City Hotel,1/22/2022,"Pelayanan ramah, kamarnya nyaman dan akan jadi pengalaman yang menyenangkan selama di sini.",Positif,None,Positif,None,None,None,None,
110,Traveloka,Bandung,Atlantic City Hotel,12/18/2021,"Tirai pancuran kotor jorok banget, tingkatkan pemeliharaan dan penggantian stuff yang udah jelek.",None,Negatif,None,None,None,None,None,
111,Traveloka,Bandung,Atlantic City Hotel,12/4/2021,Terima kasih kepada seluruh tim petugas kebersihan dan F&B atas tempat yang bagus dan bersih ini.,None,Positif,Positif,None,None,None,None,
112,Traveloka,Bandung,Atlantic City Hotel,11/13/2021,"Saya mengharapkan hotel yang bagus dan bersih. Namun, ketika kami tiba di depan kamar kami, ada piring kotor yang nongkrong di dekat pintu kami. Di malam hari, piring masih ada, jadi kami meletakkan piring di atas tempat sampah dekat lift (kamar kami di depan lift), berharap layanan kamar akan memperhatikannya. Tapi mereka tidak mengangkatnya. Bagian terburuknya adalah, piring kotor ada di sana sampai hari berikutnya, dan seseorang meletakkan piring di dekat pintu kami lagi. Saya mengadu ke resepsionis, setelah itu mereka membersihkannya. Saya memiliki banyak pikiran negatif, saya merasa tempat tidur kami tidak segar, mungkin sprei tidak diganti (hanya asumsi saya). Juga, ada satu lampu yang rusak di kamar kami (lampu tidur). Kemudian, kami menemukan korek api di dalam lemari kami (di bagian atas, seperti tersembunyi), kamar kami adalah kamar bebas rokok. Mungkin itu dari tamu sebelumnya, tapi ini menunjukkan bahwa petugas kebersihan tidak benar bersih dan memeriksa kamar ATAU mereka mungkin sengaja karena ada tanda di kamar kami ""Anda akan mendapatkan penalti 300K jika Anda ketahuan merokok di dalam kamar"". Kami pesan 1 tempat tidur tambahan, selimut kami robek. Staf tempat parkir sangat bagus dan bekerja sangat keras. Tempat parkir memadai, tetapi saya merasa tidak enak untuk staf parkir, mereka perlu mengatur semua mobil agar muat di dalam. Sarapan biasa saja: nasi goreng atau nasi kuning, bubur ayam, puding, roti panggang dengan telur, sereal atau puding. Saluran TV bagus, padahal sinyalnya tidak jernih/HD: warner bros, TLC, dll. Intinya, hotel tidak terlalu dibersihkan dengan baik. Ketika saya kembali ke Bandung, saya akan menginap di hotel lain.",Negatif,Negatif,Positif,None,None,Positif,Netral,
113,Traveloka,Bandung,Atlantic City Hotel,10/23/2021,"Untuk anggaran hotel, pengalaman menginapnya cukup bagus. Kamar tidak terbersih dan terutama handuk sangat usang. Sarapannya luar biasa! Mendapat buffet dengan beberapa menu yang tidak saya duga karena harganya yang murah. Secara keseluruhan, pengalaman menginap yang luar biasa!",None,Negatif,None,None,None,None,Positif,
114,Traveloka,Bandung,Atlantic City Hotel,10/23/2021,Kamar mandi bau. Ada banyak kecoak di kamar tidur dan kamar mandi juga. Staf sangat lambat dan tidak membantu.,None,Negatif,Negatif,None,None,None,None,
115,Traveloka,Bandung,Atlantic City Hotel,10/16/2021,"pelayanan sangat sangat tidak memuaskan saya menginap 4 hari pada saat cek in barang saya saya pake trolley dorong sendiri ke lantai dua tanpa ada pelayanan dari pihak hotel, complaint FO malah bilang nggak ada orang dan suruh telpon satpam nggak ada telpon, 2. Pinjem piring sendok satu jam nggak muncul-muncul dan saya telpon katanya salah kirim dan salah kamar 3. Pesanan makan nasi goreng sore hari nunggu hampir sjam ketika datang pake nasi kotak karton bikin nggak nafsu buat makannya 4. Pagi pagi jam 7 sudah di telpon mau sarapan apa saya pilih menu nasi goreng karena hanya dua menu nasi gioreng dan bubur datengnya sejam kemudian dan menggunakan kemasan nasi kotak dan sendok. Plastik yang biasa jual nasi kuning di pinggir jalan dan saya nggak nafsu makan akhirnya saya buang dua paket nasi goreng itu, saya complaint sama FO cuma jawaban baik kami akan perbaiki cukup itu tidak ada permohonan maaf, saya nginep di hotel lain yang rate nya sehari 150 sarapan paginya pake piring di plastikin dan banyak pilihan menu serta sigap pelayanan saya bener bener kecewa rasanya saya pengen cepet cek out dari hotel busuk ini",None,None,Negatif,None,None,None,Negatif,
116,Traveloka,Bandung,Atlantic City Hotel,10/2/2021,"Intinya adalah, saya tidur nyenyak. Itu berisik, saya bisa mendengar semua perkelahian 4 gadis dari 2 kamar di depan saya sepanjang malam. Itu memiliki dinding tipis. Titik rendahnya adalah: ada cat putih segar yang menetes dari langit-langit kamar mandi. Saya memakai sepatu dan secara tidak sengaja menginjaknya dan itu menodai lantai kamar tidur. Aku tidak tahu apa yang terjadi. Sungguh aneh tinggal di kamar dengan cat baru di lantai seperti itu",Negatif,Negatif,None,None,None,None,None,
117,Traveloka,Bandung,Atlantic City Hotel,10/2/2021,"Bagus, lumayan puas. Minta bak buat bayi juga adaa. Cuma kebersihannya harus diperbaiki.",None,Negatif,None,None,None,None,None,
118,Traveloka,Bandung,Atlantic City Hotel,10/2/2021,"Hotelnya nyaman, bersih dan ramah pelayanannya. Anak-anak nyaman.",None,Positif,Positif,None,None,None,None,
119,Traveloka,Bandung,Atlantic City Hotel,6/5/2021,"Buruk.-kamar kotor, ada snack pilus bertebaran di lantai (bekas tamu sebelumnya)-kamar mandi bau pesing & bau solokan juga kotor & gelap banget.-di handuk pas diambil ada laba-laba besarnya.-perlengkapan kamar sikat gigi kotor.-kasur berdebu.-kecoa kecil dimana-mana parah banget.-ac kamar mati tiap 1 jam padahal ga di timer.-parkiran juga sempit. Harga hampir 400k tapi kualitas kaya gini, minta pindah kamar katanya udah full, akhirnya cuma dibersihin aja wc nya & disemprot baygon & diganti kesetnya dimana gangaruh karena tetap aja ada kecoa & kotor. Gapakai kamar mandinya sama sekali akhirnya sumpah dan cuma tidur aja supaya cepat besok pagi dan bisa cepat pergi dari sini. Harga segini better nya nginap di hotel lain. Harganya sama.",Negatif,Negatif,None,Negatif,Negatif,None,None,
120,Traveloka,Bandung,Atlantic City Hotel,5/29/2021,Letak stategis di pusat kota. Kamar bersih. staf ramah. Hanya saja suara kendaraan dari luar gedung hotel terdengar jelas banget.,Positif,Positif,Positif,None,Netral,None,None,
121,Traveloka,Bandung,Atlantic City Hotel,4/17/2021,"Kamar seperti tidak dibersihkan lama ada sarang laba-laba, sprei robek-robek di bagian bawah dan bantal bau iler sehingga tidak bisa digunakan.",Negatif,Negatif,None,None,None,None,None,
122,Traveloka,Bandung,Atlantic City Hotel,4/17/2021,"Tempat strategis,,staf ramah2,,kamar luas,,,untuk kebersihan msh ada sisa putung rokok di bawah meja,,terus sprei sudah agak sobek semoga bisa lbh ditingkatkan,,secara keseluruhan sih menyenangkan👍",Positif,Negatif,None,None,Positif,None,None,
123,Traveloka,Bandung,Atlantic City Hotel,4/10/2021,Sangat mengesankan menginap di Atlantic City hotel. staf dan petugas keamanannya ramah dan petugas kamarnya cepat tanggap. Lokasi hotel strategis di pusat kota dekat kemana-mana. direkomendasikan deh.,Positif,None,Positif,None,Positif,None,None,
124,Traveloka,Bandung,Atlantic City Hotel,4/3/2021,"Ini cukup nyaman untuk kamar tidur, tetapi kebalikannya untuk toilet.",Positif,None,None,None,None,None,None,
125,Traveloka,Bandung,Atlantic City Hotel,3/6/2021,sudut2 kamar banyak debu...parkir sempit,Negatif,Negatif,None,None,Negatif,None,None,
126,Traveloka,Bandung,Atlantic City Hotel,2/13/2021,"Hotelnya enak dan nyaman stafnya juga ramah"", lokasinya strategis banget kemana"" banyak tempat makannya",None,None,Positif,None,Positif,None,None,
127,Traveloka,Bandung,Atlantic City Hotel,1/2/2021,"Letak hotel sangat strategis, fasilitas memuaskan.",None,None,None,None,Positif,Positif,None,
128,Traveloka,Bandung,Atlantic City Hotel,12/26/2020,"Tempat strategis, kamar bersih, pelayanan memuaskan, pegawainya ramah-ramah.",None,Positif,Positif,None,Positif,None,None,
129,Traveloka,Bandung,Atlantic City Hotel,12/5/2020,"Pelayanan sangat ramah, kamar cukup bersih dikarenakan masih ada sesuatu seperti rambut di bawah kasur. Toilet juga cukup bersih, permintaan untuk segera dibersihkan dan pegawai langsung bertindak. Lokasi sangat strategis. Bisa jadi liburan menginap selanjutnya kalau mampir ke Bandung lagi 🤗 Terima kasih.",None,Positif,Positif,None,Positif,None,None,
130,Traveloka,Bandung,Atlantic City Hotel,12/5/2020,"Hotelnya kotor sekali, sepertinya sudah lama tidak dibersihkan. Lantai kamar kotor sekali, sampai saya lap menggunakan handuknya. debunya tebal sekali. WC-nya gelap. dapat kamar yang awalnya berbau rokok tapi akhirnya dipindahkan. Variasi sarapan untuk hotel seharga ini cukup oke. Parkiran tidak sebanding dengan jumlah kamar, petugasnya ramah semua. Lou get what you pay lah. Yang paling oke dari hotel ini adalah strategis, karena di pusat kota. Hotel dengan harga murah, ya jangan berharap tinggi tinggi, Itu yang harus diperhatikan. secara keseluruhan oke, cuma kotornya saja engga tahan. Pelapa kaki sampai hitam karena jalannya berdebu. Dan seharusnya piring jangan dibiarkan terbuka, minuman jangan dituang di gelas dulu, Seharusnya piring dan gelas disimpan dulu dan dalam keadaan tertutup, karena lagi covid.",None,Negatif,Positif,Positif,Positif,Negatif,Positif,
131,Traveloka,Bandung,Atlantic City Hotel,11/21/2020,"Senang, nyaman, harga terjangkau, sudah dapat bathub, keren pokoknya cuma sayang tidak plus sarapan.",None,None,None,Positif,None,Positif,Negatif,
132,Traveloka,Bandung,Atlantic City Hotel,11/7/2020,"Hotel lumayan bersih, cuma wastafel agak mampet, air dikamar mandi ada yang bocor. sama kurang kedap suara.",Negatif,Netral,None,None,None,None,None,
133,Traveloka,Bandung,Atlantic City Hotel,11/7/2020,"Nyaman banget, dekat dengan mal tapi agak jauh dari pusat kota, pelayanan ramah, proses check-in cepat, kamar bersih, fasilitas bathup harga murah, oke banget lah, terima kasih atlantic.",Positif,None,Positif,Positif,Netral,Positif,None,
134,Traveloka,Bandung,Atlantic City Hotel,10/31/2020,"Kecewa sekali menginap disini, baru kali ini dapat hotel pesan via aplikasi tidak sesuai harapan, kamar kecil, keset dekil kotor tipis, Tidak layak bahkan untuk guest house sekalipun, handuk sudah randi seperti saya, tipis dan sudah lama tidak layak, kopi, teh, gula sachet pun tidak tersedia, Gorden vitrage berdebu, anak-anak dan saya tidak nyaman check-in jam 8 malam no. kamar 611, check-out jam 8 pagi, tidak betah kami. Pengalaman yang sangat tidak menyenangkan, kelebihannya hanya dekat dengan restoran-restoran, cukup sekali saja saya kesini.",Negatif,Negatif,None,None,Positif,None,None,
135,Traveloka,Bandung,Atlantic City Hotel,10/31/2020,"Kamar bersih, untuk type tempat tidur twin kamar mandi kecil, pengering rambut, alat sholat by permintaan. lokasi strategis depan living plaza. kuliner juga dekat, Samping kfc, richeese dan restoran vegan kehidupan tak pernah berakhir. Petugas hotel ramah dan petugas keamanan hotel juga sangat membantu mengatur dan mengamankan parkir mobil saat long weekend.",Netral,Positif,Positif,None,Positif,Positif,Positif,
136,Traveloka,Bandung,Atlantic City Hotel,10/31/2020,"Air panas, TV dan AC berfungsi dengan baik, stafnya ramah, kebersihan hotel dan kamar juga oke, lokasi dekat kemana-mana dan sarapan juga lumayan. Perlu dipertahankan. Terima kasih.",Positif,Positif,Positif,None,Positif,None,Positif,
137,Traveloka,Bandung,Atlantic City Hotel,10/10/2020,"Bagus, bersih juga. pemandangannya juga dapat.",Positif,Positif,None,None,None,None,None,
138,Traveloka,Bandung,Atlantic City Hotel,9/26/2020,"Fasilitas yang diberikan sudah lebih dari cukup dari harganya. Karena posisi hotel benar-benar di pinggir jalan besar dan perempatan, Jadi kalau ada motor kalpot berisik suaranya masih kedengaran (saya dapat kamar lantai. 6). kalau mau makan juga dekat, Ada ayam k bc dan reche goud factory. Nyebrang dikit ada living plaza dan istana plaza.",Negatif,None,None,None,Positif,Positif,None,
139,Traveloka,Bandung,Atlantic City Hotel,9/12/2020,"Suasananya nyaman, kamarnya luas dan bersih. Dekat mal dan kuliner",Positif,Positif,None,None,Positif,None,None,
140,Traveloka,Bandung,Atlantic City Hotel,9/5/2020,"Saya sangat menikmati menginap di hotel ini kamar bersih dan wangi saya pilih bebas asap rokok, kekurangannya hanya saja lemari berbunyi cukup berisik ketika dibuka secara keseluruhan bagus.",Negatif,Positif,None,None,None,None,None,
141,Traveloka,Bandung,Atlantic City Hotel,9/5/2020,Disediakan teko air panasnya tapi tidak ada kopi/teh/gula sachetnya dan tidak ada TV semalaman.,Negatif,None,None,None,None,None,None,
142,Traveloka,Bandung,Atlantic City Hotel,8/22/2020,"Untuk harganya oke. lokasi bagus dekat dengan tempat makan dan mal. hanya saja kebersihan kamarnya kurang, kasur dan bantalnya kurang nyaman. AC dikamar kurang dingin dan sering mati otomatis. Dan variasi makanan saat sarapan kurang banyak tapi rasa oke dan tempat restoran nyaman.",Negatif,Negatif,None,None,Positif,None,Netral,
143,Traveloka,Bandung,Atlantic City Hotel,8/15/2020,"Pelayanannya sangat amat kurang, lantai kamar sangat kotor, masa saya minta tisu tidak dikasih tempatnya hanya tumpukan tisu, terus pintu kamar mandinya rusak sampai suami saya ke kunci di dalam terus yang datang bukan orang servisnya. Masa orang pelayanannya tidak ada yang standby 24 jam. Kejadian suami saya ke kunci itu setengah 12 malam dan itu saya harus sampai telfon ke lobby 2 kali baru naik keatas terus mas-masnya gaada persiapan yg bisa ngebantu buka kuncinya dengan cepat terlalu santai padahal ada orang didalam yang ke kunci.",None,Negatif,Negatif,None,None,None,None,
144,Traveloka,Bandung,Atlantic City Hotel,8/15/2020,"Meskipun termasuk hotel yang cukup murah, namun beberapa hal tidak dalam kondisi yang baik, terutama kamar mandi. Ada kebocoran, gording tidak diganti dan tertutup kotoran. Juga saya harus menunggu antrian 14 jam untuk pengering rambut",None,Negatif,None,None,None,Negatif,None,
145,Traveloka,Bandung,Atlantic City Hotel,8/15/2020,"Pelayanannya bagus, kamarnya bersih, dekat dengan mal, rumah sakit, restoran dan stasiun.",Positif,None,Positif,None,Positif,None,None,
146,Traveloka,Bandung,Atlantic City Hotel,8/8/2020,Tidak dapat kopi ataupun teh. Hanya tekonya untuk pemanas airnya saja.,None,None,None,None,None,None,Negatif,
147,Traveloka,Bandung,Atlantic City Hotel,8/1/2020,"Direkomendasikan. Untuk menginap di hotel ini, periksa cepat masuk dan keluar. Sarapan yang baik bahkan mereka memberikan takeout. Dekat ke mana saja karena di pusat kota. Hanya perlu meningkatkan kebersihan kamar mandi. Ketika saya tinggal di sana masih memiliki rambut panjang di dinding kamar mandi. Dan mengapa mereka menutup gelas kamar mandi karena suasana yang menyenangkan saat mandi 😁. Ok jadi keseluruhan 👍",Positif,Positif,None,None,None,None,Negatif,
148,Traveloka,Bandung,Atlantic City Hotel,7/11/2020,Kamar mandi tidak bersih. Kloset jorok. pancuran tidak berfungsi dengan baik. pancuran curtain juga berjamur.,None,Negatif,None,None,None,None,None,
149,Traveloka,Bandung,Atlantic City Hotel,7/11/2020,"kali pertama menginap disini, stafnya ramah, kamar & toiletnya bersih, pemandangan dari kamarnya bagus. tapi sayang gabisa nikmatin sarapan di restaurant nya karena kondisi sekarang. secara keseluruhan bagus 👍",Positif,Positif,Positif,None,None,None,Negatif,
